draw,teacher-fixed_miou,teacher-fixed_accuracy,teacher-vs-rect_NetRepair,fixed-vs-rect_NetRepair,CCA:all:mean_dm,CCA:Top20:mean_dm,CCA:class0:mean_dm,CCA:class1:mean_dm,CCA:class2:mean_dm,CCA:class3:mean_dm,CCA:all:benefit_rate,CCA-U:all:benefit_rate,CCA-U:all:mean_dm,CCA-U:Top20:mean_dm,CCA-FA:all:benefit_rate,CCA-FA:all:mean_dm,CCA-FA:Top20:mean_dm
10,0.020414139909372575,0.011695353560060635,-0.03334609975185945,-0.04504145331192008,-0.0002947591740740976,-0.0006893759489172675,-0.00036244213972781063,-0.00025956679633262156,-0.00029504058209510605,-0.00010850829469849563,0.17982667173032174,0.0,-9.457264573832588e-05,-0.0004031890700488382,0.0010958736575145392,4.332630363309519e-05,0.00017128803824621773
11,0.01862121259066174,0.01089646962610604,-0.03170948877205123,-0.04260595839815726,-0.00028415839573257964,-0.0006642513678074464,-0.00035555500874543886,-0.0002445294974875067,-0.00028172668399415916,-0.00011756322832391457,0.18190865854179822,0.0,-9.289561959241077e-05,-0.0003931372705017615,0.001112592416950763,4.335876690308326e-05,0.0001728150121749263
12,0.018596770083072922,0.010912737824311408,-0.03220676476239662,-0.043119502586708026,-0.00028232857375155173,-0.0006667714287377254,-0.0003500915312102684,-0.0002457045304461701,-0.0002703385214463376,-0.00010916272414883876,0.18403570232710487,0.0,-9.006253986397581e-05,-0.0003918775729182838,0.0011034350801551133,4.165812068038055e-05,0.0001673761203093463
13,0.017869141851975523,0.010666282456106365,-0.030450301233993917,-0.04111658369010028,-0.0002827067684154896,-0.0006504787335289451,-0.0003536772954240455,-0.0002480153029509303,-0.0002747313712833472,-9.866772965373599e-05,0.18205325029219374,0.0,-9.057727926881764e-05,-0.0003818640562488177,0.001136488380052046,4.2308661717017907e-05,0.0001663470893290819
14,0.02032967104740302,0.011265124397780496,-0.03169606094225114,-0.04296118534003164,-0.000289467667497531,-0.0006838967026063026,-0.00035417564731391105,-0.00026391032855710233,-0.00025277691919138926,-0.00011915264913276145,0.17966768832119234,0.0,-9.50738662423266e-05,-0.00040937704096627133,0.001104986209885184,4.297961909151918e-05,0.0001742979604981813
15,0.01938644666554712,0.011076299997663143,-0.03191421639136072,-0.04299051638902386,-0.0002926042506056737,-0.0006921738544613506,-0.0003664035009541032,-0.00026204495223297917,-0.0002566482070999425,-9.726187288769247e-05,0.17587468966134104,0.0,-9.657448937691875e-05,-0.0004116340713632769,0.0010104892653646344,4.250918260617856e-05,0.0001712533186400954
16,0.020223016747732414,0.01153899276531162,-0.030545295352498218,-0.042084288117809836,-0.00028374993554805734,-0.00066345859403889,-0.0003403355630361282,-0.000259188196893408,-0.0002779968392699891,-0.00011676643334637936,0.1789173895027959,0.0,-9.220663212247107e-05,-0.0003921900835310065,0.0011429143751166136,4.3275347642925956e-05,0.00017447855392573337
17,0.020170564791668233,0.0111474852947421,-0.032041589239532424,-0.04318907453427452,-0.00029005107080460864,-0.0006772719471904813,-0.00036369332243571734,-0.0002524964166772092,-0.00028291044465211974,-0.00010462369051129175,0.1782081120046264,0.0,-9.383978761107862e-05,-0.0003987092583401815,0.0011994718441576298,4.3059850518768074e-05,0.00017390523770406406
18,0.019599946689892622,0.010855476802589201,-0.030785103700824303,-0.0416405805034135,-0.00028094067547298807,-0.0006430893656232546,-0.0003571954911649395,-0.000243301351844652,-0.00023606440900228302,-0.00013373599618320752,0.18405589482704823,0.0,-9.027440247702722e-05,-0.0003779582769799114,0.0010115578353954017,4.196804691754532e-05,0.00016653856410219018
19,0.019600077353715828,0.011127048743836337,-0.03301220052801837,-0.04413924927185471,-0.00028977082147797496,-0.0006845177108332493,-0.000361335969502362,-0.0002613380159524448,-0.0002562492079102542,-8.336113093942052e-05,0.18067488126820866,0.0,-9.457053337549013e-05,-0.00040549730826897783,0.000912718619419646,4.2378309021492944e-05,0.00017166990514199282
