signal_set,signal,scope,scope_id,branch,samples,positive_fraction,auroc_relative_gain_positive
A,pred_class1_area_fraction,fold,4,all,2764,0.3386396526772793,0.5905796466176663
A,pred_class1_area_fraction,branch,0,cam56,3418,0.22440023405500292,0.6333341038313258
A,pred_class1_area_fraction,branch,1,cam28_1,3418,0.2864248098303101,0.6262441991120626
A,pred_class1_area_fraction,branch,2,cam28_2,3418,0.2393212404915155,0.6309434361482039
A,pred_class1_area_fraction,branch,3,camdeep,3418,0.21181977764774723,0.6088722329547552
A,pred_class1_component_count,all,-1,all,13672,0.24049151550614395,0.6714973924651064
A,pred_class1_component_count,fold,0,all,2748,0.23071324599708878,0.7031935959459096
A,pred_class1_component_count,fold,1,all,2744,0.20298833819241982,0.6468108842934297
A,pred_class1_component_count,fold,2,all,2692,0.23068350668647847,0.7059333282015037
A,pred_class1_component_count,fold,3,all,2724,0.19823788546255505,0.6747795414462081
A,pred_class1_component_count,fold,4,all,2764,0.3386396526772793,0.6061768852045111
A,pred_class1_component_count,branch,0,cam56,3418,0.22440023405500292,0.6774322449475414
A,pred_class1_component_count,branch,1,cam28_1,3418,0.2864248098303101,0.6930449232990799
A,pred_class1_component_count,branch,2,cam28_2,3418,0.2393212404915155,0.6644233120180553
A,pred_class1_component_count,branch,3,camdeep,3418,0.21181977764774723,0.6465928993014967
A,pred_class1_largest_component_ratio,all,-1,all,13672,0.24049151550614395,0.6369628878791629
A,pred_class1_largest_component_ratio,fold,0,all,2748,0.23071324599708878,0.6916903682525091
A,pred_class1_largest_component_ratio,fold,1,all,2744,0.20298833819241982,0.5506276274279467
A,pred_class1_largest_component_ratio,fold,2,all,2692,0.23068350668647847,0.7165153943227969
A,pred_class1_largest_component_ratio,fold,3,all,2724,0.19823788546255505,0.6383589404422737
A,pred_class1_largest_component_ratio,fold,4,all,2764,0.3386396526772793,0.5923382590847033
A,pred_class1_largest_component_ratio,branch,0,cam56,3418,0.22440023405500292,0.6404835055232411
A,pred_class1_largest_component_ratio,branch,1,cam28_1,3418,0.2864248098303101,0.6414009492495334
A,pred_class1_largest_component_ratio,branch,2,cam28_2,3418,0.2393212404915155,0.6408298852736505
A,pred_class1_largest_component_ratio,branch,3,camdeep,3418,0.21181977764774723,0.6264009544434737
A,pred_class1_mean_component_size,all,-1,all,13672,0.24049151550614395,0.6240995411244701
A,pred_class1_mean_component_size,fold,0,all,2748,0.23071324599708878,0.6901197962210769
A,pred_class1_mean_component_size,fold,1,all,2744,0.20298833819241982,0.5209024437696557
A,pred_class1_mean_component_size,fold,2,all,2692,0.23068350668647847,0.7107665787257669
A,pred_class1_mean_component_size,fold,3,all,2724,0.19823788546255505,0.6189250949667616
A,pred_class1_mean_component_size,fold,4,all,2764,0.3386396526772793,0.5864826464867493
A,pred_class1_mean_component_size,branch,0,cam56,3418,0.22440023405500292,0.6364747847974516
A,pred_class1_mean_component_size,branch,1,cam28_1,3418,0.2864248098303101,0.6280672306212337
A,pred_class1_mean_component_size,branch,2,cam28_2,3418,0.2393212404915155,0.6268410287756252
A,pred_class1_mean_component_size,branch,3,camdeep,3418,0.21181977764774723,0.6074141123921791
A,pred_class1_boundary_density,all,-1,all,13672,0.24049151550614395,0.6803010152246204
A,pred_class1_boundary_density,fold,0,all,2748,0.23071324599708878,0.7047141782737286
A,pred_class1_boundary_density,fold,1,all,2744,0.20298833819241982,0.6722517339690468
A,pred_class1_boundary_density,fold,2,all,2692,0.23068350668647847,0.7140412303639478
A,pred_class1_boundary_density,fold,3,all,2724,0.19823788546255505,0.6863892280558948
A,pred_class1_boundary_density,fold,4,all,2764,0.3386396526772793,0.5977993673904507
A,pred_class1_boundary_density,branch,0,cam56,3418,0.22440023405500292,0.6813689159142428
A,pred_class1_boundary_density,branch,1,cam28_1,3418,0.2864248098303101,0.7022157810955025
A,pred_class1_boundary_density,branch,2,cam28_2,3418,0.2393212404915155,0.6732955614068082
A,pred_class1_boundary_density,branch,3,camdeep,3418,0.21181977764774723,0.6693104074124205
A,pred_class1_argmax_presence,all,-1,all,13672,0.24049151550614395,0.654505316995265
A,pred_class1_argmax_presence,fold,0,all,2748,0.23071324599708878,0.6987217558174584
A,pred_class1_argmax_presence,fold,1,all,2744,0.20298833819241982,0.5998621690600324
A,pred_class1_argmax_presence,fold,2,all,2692,0.23068350668647847,0.7124204274814147
A,pred_class1_argmax_presence,fold,3,all,2724,0.19823788546255505,0.6559320309320309
A,pred_class1_argmax_presence,fold,4,all,2764,0.3386396526772793,0.5973531392021545
A,pred_class1_argmax_presence,branch,0,cam56,3418,0.22440023405500292,0.6612761315623683
A,pred_class1_argmax_presence,branch,1,cam28_1,3418,0.2864248098303101,0.6674372565993281
A,pred_class1_argmax_presence,branch,2,cam28_2,3418,0.2393212404915155,0.6523716381418092
A,pred_class1_argmax_presence,branch,3,camdeep,3418,0.21181977764774723,0.6368961924801174
A,cam_class2_mean,all,-1,all,13672,0.24049151550614395,0.6395316149400725
A,cam_class2_mean,fold,0,all,2748,0.23071324599708878,0.648929772673688
A,cam_class2_mean,fold,1,all,2744,0.20298833819241982,0.5424628476249816
A,cam_class2_mean,fold,2,all,2692,0.23068350668647847,0.6975210152314261
A,cam_class2_mean,fold,3,all,2724,0.19823788546255505,0.6609809557726225
A,cam_class2_mean,fold,4,all,2764,0.3386396526772793,0.5900445819072734
A,cam_class2_mean,branch,0,cam56,3418,0.22440023405500292,0.6386446382929961
A,cam_class2_mean,branch,1,cam28_1,3418,0.2864248098303101,0.6159505415278872
A,cam_class2_mean,branch,2,cam28_2,3418,0.2393212404915155,0.6604720707165697
A,cam_class2_mean,branch,3,camdeep,3418,0.21181977764774723,0.6598133974824348
A,cam_class2_std,all,-1,all,13672,0.24049151550614395,0.6425481551019911
A,cam_class2_std,fold,0,all,2748,0.23071324599708878,0.6522857978505918
A,cam_class2_std,fold,1,all,2744,0.20298833819241982,0.5433014081084653
A,cam_class2_std,fold,2,all,2692,0.23068350668647847,0.7029794159200242
A,cam_class2_std,fold,3,all,2724,0.19823788546255505,0.6618170024420024
A,cam_class2_std,fold,4,all,2764,0.3386396526772793,0.5958008378686716
A,cam_class2_std,branch,0,cam56,3418,0.22440023405500292,0.6392903811850292
A,cam_class2_std,branch,1,cam28_1,3418,0.2864248098303101,0.6217710083127389
A,cam_class2_std,branch,2,cam28_2,3418,0.2393212404915155,0.667310043257476
A,cam_class2_std,branch,3,camdeep,3418,0.21181977764774723,0.657553156800256
A,cam_class2_max,all,-1,all,13672,0.24049151550614395,0.5585506952723448
A,cam_class2_max,fold,0,all,2748,0.23071324599708878,0.5632574932327371
A,cam_class2_max,fold,1,all,2744,0.20298833819241982,0.5093099505072819
A,cam_class2_max,fold,2,all,2692,0.23068350668647847,0.587946731607639
A,cam_class2_max,fold,3,all,2724,0.19823788546255505,0.5686401946818613
A,cam_class2_max,fold,4,all,2764,0.3386396526772793,0.5450447923095626
A,cam_class2_max,branch,0,cam56,3418,0.22440023405500292,0.502745759761021
A,cam_class2_max,branch,1,cam28_1,3418,0.2864248098303101,0.56339567992207
A,cam_class2_max,branch,2,cam28_2,3418,0.2393212404915155,0.6109154598457778
A,cam_class2_max,branch,3,camdeep,3418,0.21181977764774723,0.5737396793365244
A,cam_class2_p90,all,-1,all,13672,0.24049151550614395,0.6363209331031456
A,cam_class2_p90,fold,0,all,2748,0.23071324599708878,0.6422229451247354
A,cam_class2_p90,fold,1,all,2744,0.20298833819241982,0.5473070428408771
A,cam_class2_p90,fold,2,all,2692,0.23068350668647847,0.6898574828686306
A,cam_class2_p90,fold,3,all,2724,0.19823788546255505,0.660824938949939
A,cam_class2_p90,fold,4,all,2764,0.3386396526772793,0.5936895093418617
A,cam_class2_p90,branch,0,cam56,3418,0.22440023405500292,0.6384882435940877
A,cam_class2_p90,branch,1,cam28_1,3418,0.2864248098303101,0.6059228212302551
A,cam_class2_p90,branch,2,cam28_2,3418,0.2393212404915155,0.6539392514575889
A,cam_class2_p90,branch,3,camdeep,3418,0.21181977764774723,0.6553229091043324
A,cam_class2_p95,all,-1,all,13672,0.24049151550614395,0.635866149236707
A,cam_class2_p95,fold,0,all,2748,0.23071324599708878,0.6403889945056094
A,cam_class2_p95,fold,1,all,2744,0.20298833819241982,0.5414793963677977
A,cam_class2_p95,fold,2,all,2692,0.23068350668647847,0.6932017252278415
A,cam_class2_p95,fold,3,all,2724,0.19823788546255505,0.6585046126712792
A,cam_class2_p95,fold,4,all,2764,0.3386396526772793,0.591398754418448
A,cam_class2_p95,branch,0,cam56,3418,0.22440023405500292,0.6390425103414765
A,cam_class2_p95,branch,1,cam28_1,3418,0.2864248098303101,0.6065853610527934
A,cam_class2_p95,branch,2,cam28_2,3418,0.2393212404915155,0.6569785593379724
A,cam_class2_p95,branch,3,camdeep,3418,0.21181977764774723,0.6549514575053219
A,cam_class2_p99,all,-1,all,13672,0.24049151550614395,0.6343195033347204
A,cam_class2_p99,fold,0,all,2748,0.23071324599708878,0.6411455550946223
A,cam_class2_p99,fold,1,all,2744,0.20298833819241982,0.5400075031256183
A,cam_class2_p99,fold,2,all,2692,0.23068350668647847,0.69769868539629
A,cam_class2_p99,fold,3,all,2724,0.19823788546255505,0.6577847307013973
A,cam_class2_p99,fold,4,all,2764,0.3386396526772793,0.5824852952177898
A,cam_class2_p99,branch,0,cam56,3418,0.22440023405500292,0.6341327987716623
A,cam_class2_p99,branch,1,cam28_1,3418,0.2864248098303101,0.6144236008243639
A,cam_class2_p99,branch,2,cam28_2,3418,0.2393212404915155,0.6625512507052849
A,cam_class2_p99,branch,3,camdeep,3418,0.21181977764774723,0.6565205777520745
A,cam_class2_spatial_entropy,all,-1,all,13672,0.24049151550614395,0.6371881636871624
A,cam_class2_spatial_entropy,fold,0,all,2748,0.23071324599708878,0.6456076957283425
A,cam_class2_spatial_entropy,fold,1,all,2744,0.20298833819241982,0.5397940662918387
A,cam_class2_spatial_entropy,fold,2,all,2692,0.23068350668647847,0.6966202236078163
A,cam_class2_spatial_entropy,fold,3,all,2724,0.19823788546255505,0.6594801417718085
A,cam_class2_spatial_entropy,fold,4,all,2764,0.3386396526772793,0.5896588443771157
A,cam_class2_spatial_entropy,branch,0,cam56,3418,0.22440023405500292,0.6383284062445747
A,cam_class2_spatial_entropy,branch,1,cam28_1,3418,0.2864248098303101,0.6152928178924282
A,cam_class2_spatial_entropy,branch,2,cam28_2,3418,0.2393212404915155,0.6597418657137484
A,cam_class2_spatial_entropy,branch,3,camdeep,3418,0.21181977764774723,0.6614886467574762
A,cam_class2_top10_mass_ratio,all,-1,all,13672,0.24049151550614395,0.46377348855060563
A,cam_class2_top10_mass_ratio,fold,0,all,2748,0.23071324599708878,0.4713715682441527
A,cam_class2_top10_mass_ratio,fold,1,all,2744,0.20298833819241982,0.4798872725153285
A,cam_class2_top10_mass_ratio,fold,2,all,2692,0.23068350668647847,0.44821595050428
A,cam_class2_top10_mass_ratio,fold,3,all,2724,0.19823788546255505,0.4575540971374305
A,cam_class2_top10_mass_ratio,fold,4,all,2764,0.3386396526772793,0.4843928257494997
A,cam_class2_top10_mass_ratio,branch,0,cam56,3418,0.22440023405500292,0.3672609829160923
A,cam_class2_top10_mass_ratio,branch,1,cam28_1,3418,0.2864248098303101,0.4902505715557666
A,cam_class2_top10_mass_ratio,branch,2,cam28_2,3418,0.2393212404915155,0.5406157137483543
A,cam_class2_top10_mass_ratio,branch,3,camdeep,3418,0.21181977764774723,0.45966866209747875
A,cam_class2_top20_mass_ratio,all,-1,all,13672,0.24049151550614395,0.4687118951015786
A,cam_class2_top20_mass_ratio,fold,0,all,2748,0.23071324599708878,0.4727496426109249
A,cam_class2_top20_mass_ratio,fold,1,all,2744,0.20298833819241982,0.48617791273552957
A,cam_class2_top20_mass_ratio,fold,2,all,2692,0.23068350668647847,0.4542995013572135
A,cam_class2_top20_mass_ratio,fold,3,all,2724,0.19823788546255505,0.46255257088590424
A,cam_class2_top20_mass_ratio,fold,4,all,2764,0.3386396526772793,0.4887826357328545
A,cam_class2_top20_mass_ratio,branch,0,cam56,3418,0.22440023405500292,0.38401439618121525
A,cam_class2_top20_mass_ratio,branch,1,cam28_1,3418,0.2864248098303101,0.49314384359369634
A,cam_class2_top20_mass_ratio,branch,2,cam28_2,3418,0.2393212404915155,0.5413019559902201
A,cam_class2_top20_mass_ratio,branch,3,camdeep,3418,0.21181977764774723,0.4651889096703541
A,pred_class2_area_fraction,all,-1,all,13672,0.24049151550614395,0.5747808192184121
A,pred_class2_area_fraction,fold,0,all,2748,0.23071324599708878,0.605088429547347
A,pred_class2_area_fraction,fold,1,all,2744,0.20298833819241982,0.5282204539801454
A,pred_class2_area_fraction,fold,2,all,2692,0.23068350668647847,0.576223610926443
A,pred_class2_area_fraction,fold,3,all,2724,0.19823788546255505,0.6031377187627188
A,pred_class2_area_fraction,fold,4,all,2764,0.3386396526772793,0.5397783061213038
A,pred_class2_area_fraction,branch,0,cam56,3418,0.22440023405500292,0.5674538205306896
A,pred_class2_area_fraction,branch,1,cam28_1,3418,0.2864248098303101,0.5541182378115916
A,pred_class2_area_fraction,branch,2,cam28_2,3418,0.2393212404915155,0.592063663720143
A,pred_class2_area_fraction,branch,3,camdeep,3418,0.21181977764774723,0.5893790990414549
A,pred_class2_component_count,all,-1,all,13672,0.24049151550614395,0.5753180074904681
A,pred_class2_component_count,fold,0,all,2748,0.23071324599708878,0.6172396581002718
A,pred_class2_component_count,fold,1,all,2744,0.20298833819241982,0.5257905577186558
A,pred_class2_component_count,fold,2,all,2692,0.23068350668647847,0.5816093106941889
A,pred_class2_component_count,fold,3,all,2724,0.19823788546255505,0.5998673009089676
A,pred_class2_component_count,fold,4,all,2764,0.3386396526772793,0.5365088883278161
A,pred_class2_component_count,branch,0,cam56,3418,0.22440023405500292,0.5642096141428021
A,pred_class2_component_count,branch,1,cam28_1,3418,0.2864248098303101,0.5576945708170055
A,pred_class2_component_count,branch,2,cam28_2,3418,0.2393212404915155,0.594854946398345
A,pred_class2_component_count,branch,3,camdeep,3418,0.21181977764774723,0.5910148703687754
A,pred_class2_largest_component_ratio,all,-1,all,13672,0.24049151550614395,0.5765892349356487
A,pred_class2_largest_component_ratio,fold,0,all,2748,0.23071324599708878,0.6086265067792007
A,pred_class2_largest_component_ratio,fold,1,all,2744,0.20298833819241982,0.5282081403166582
A,pred_class2_largest_component_ratio,fold,2,all,2692,0.23068350668647847,0.5786277953892843
A,pred_class2_largest_component_ratio,fold,3,all,2724,0.19823788546255505,0.6052507292090625
A,pred_class2_largest_component_ratio,fold,4,all,2764,0.3386396526772793,0.5428151124950905
A,pred_class2_largest_component_ratio,branch,0,cam56,3418,0.22440023405500292,0.5668171760723979
A,pred_class2_largest_component_ratio,branch,1,cam28_1,3418,0.2864248098303101,0.5547770084442417
A,pred_class2_largest_component_ratio,branch,2,cam28_2,3418,0.2393212404915155,0.59559902200489
A,pred_class2_largest_component_ratio,branch,3,camdeep,3418,0.21181977764774723,0.5914911692445255
A,pred_class2_mean_component_size,all,-1,all,13672,0.24049151550614395,0.5754527951480661
A,pred_class2_mean_component_size,fold,0,all,2748,0.23071324599708878,0.6066985456726823
A,pred_class2_mean_component_size,fold,1,all,2744,0.20298833819241982,0.5284675481607901
A,pred_class2_mean_component_size,fold,2,all,2692,0.23068350668647847,0.5765575686323907
A,pred_class2_mean_component_size,fold,3,all,2724,0.19823788546255505,0.6038092694342694
A,pred_class2_mean_component_size,fold,4,all,2764,0.3386396526772793,0.540223657633395
A,pred_class2_mean_component_size,branch,0,cam56,3418,0.22440023405500292,0.5679139061936727
A,pred_class2_mean_component_size,branch,1,cam28_1,3418,0.2864248098303101,0.5538424587514518
A,pred_class2_mean_component_size,branch,2,cam28_2,3418,0.2393212404915155,0.5924952981004327
A,pred_class2_mean_component_size,branch,3,camdeep,3418,0.21181977764774723,0.5900330486819493
A,pred_class2_boundary_density,all,-1,all,13672,0.24049151550614395,0.5763539276689947
A,pred_class2_boundary_density,fold,0,all,2748,0.23071324599708878,0.6201207810928495
A,pred_class2_boundary_density,fold,1,all,2744,0.20298833819241982,0.5260897797413967
A,pred_class2_boundary_density,fold,2,all,2692,0.23068350668647847,0.583199789128452
A,pred_class2_boundary_density,fold,3,all,2724,0.19823788546255505,0.6009263498846832
A,pred_class2_boundary_density,fold,4,all,2764,0.3386396526772793,0.5366550010286335
A,pred_class2_boundary_density,branch,0,cam56,3418,0.22440023405500292,0.566685617638568
A,pred_class2_boundary_density,branch,1,cam28_1,3418,0.2864248098303101,0.5577163483585806
A,pred_class2_boundary_density,branch,2,cam28_2,3418,0.2393212404915155,0.5983524543915743
A,pred_class2_boundary_density,branch,3,camdeep,3418,0.21181977764774723,0.5922058739084605
A,pred_class2_argmax_presence,all,-1,all,13672,0.24049151550614395,0.5759850921687492
A,pred_class2_argmax_presence,fold,0,all,2748,0.23071324599708878,0.6132050413496921
A,pred_class2_argmax_presence,fold,1,all,2744,0.20298833819241982,0.5270703578104335
A,pred_class2_argmax_presence,fold,2,all,2692,0.23068350668647847,0.5803100247183132
A,pred_class2_argmax_presence,fold,3,all,2724,0.19823788546255505,0.60244708994709
A,pred_class2_argmax_presence,fold,4,all,2764,0.3386396526772793,0.5389957264957265
A,pred_class2_argmax_presence,branch,0,cam56,3418,0.22440023405500292,0.5660573339031739
A,pred_class2_argmax_presence,branch,1,cam28_1,3418,0.2864248098303101,0.5560857549331367
A,pred_class2_argmax_presence,branch,2,cam28_2,3418,0.2393212404915155,0.594974609742336
A,pred_class2_argmax_presence,branch,3,camdeep,3418,0.21181977764774723,0.5914422063353391
A,cam_class3_mean,all,-1,all,13672,0.24049151550614395,0.49957983564926756
A,cam_class3_mean,fold,0,all,2748,0.23071324599708878,0.46922350321874
A,cam_class3_mean,fold,1,all,2744,0.20298833819241982,0.44486844492385647
A,cam_class3_mean,fold,2,all,2692,0.23068350668647847,0.5493421538600302
A,cam_class3_mean,fold,3,all,2724,0.19823788546255505,0.5446386175552842
A,cam_class3_mean,fold,4,all,2764,0.3386396526772793,0.5037010347117021
A,cam_class3_mean,branch,0,cam56,3418,0.22440023405500292,0.48977188505284713
A,cam_class3_mean,branch,1,cam28_1,3418,0.2864248098303101,0.5126927469478985
A,cam_class3_mean,branch,2,cam28_2,3418,0.2393212404915155,0.5292502821139741
A,cam_class3_mean,branch,3,camdeep,3418,0.21181977764774723,0.5130041385194026
A,cam_class3_std,all,-1,all,13672,0.24049151550614395,0.501443914978687
A,cam_class3_std,fold,0,all,2748,0.23071324599708878,0.4772050682098314
A,cam_class3_std,fold,1,all,2744,0.20298833819241982,0.44511594955995076
A,cam_class3_std,fold,2,all,2692,0.23068350668647847,0.5512829185493096
A,cam_class3_std,fold,3,all,2724,0.19823788546255505,0.544330399538733
A,cam_class3_std,fold,4,all,2764,0.3386396526772793,0.505536502459369
A,cam_class3_std,branch,0,cam56,3418,0.22440023405500292,0.49024574131824994
A,cam_class3_std,branch,1,cam28_1,3418,0.2864248098303101,0.5136576595592309
A,cam_class3_std,branch,2,cam28_2,3418,0.2393212404915155,0.53237586985142
A,cam_class3_std,branch,3,camdeep,3418,0.21181977764774723,0.5136386055363464
