replicate,SRSC_image_balanced_pair_AUROC,SRSC_minus_U_purity,SRSC_Corrected_minus_Harmed_purity,Harmed_SRSC_minus_U_purity,SRSC_mean_N_eff,target_AUROC_purity,target_AUROC_purity_gain,target_AUROC_negative_wrong_mass,SRSC_minus_U_neighbor_accuracy,SRSC_minus_U_neighbor_mIoU,Top20_SRSC_minus_U_NetRepair
51,0.6187905307480592,0.011723513360960896,0.26032181164035334,0.004488025943913087,142.47801913359032,0.7649227644900921,0.5348409516774605,0.7412541622510748,0.019090465647354393,0.07845239912111807,0.05880360679122287
52,0.6204639028462761,0.012050452850052082,0.26907892920152887,0.003062340123849526,142.77429710116712,0.7747962257910017,0.5517518888951461,0.7492503733292457,0.016295738311230656,0.07471365219335957,0.05200423750189173
53,0.6231761445471873,0.01215769752567137,0.26414486418577277,0.0062261762086612766,142.99454882657542,0.7657635351269803,0.5384367622723845,0.7411783461075122,0.020159569689619516,0.08349321286978706,0.060241208602578644
54,0.617996649223534,0.011508830666654354,0.2649530835955172,0.004640966431897522,143.28074766835294,0.7693213700858669,0.5405893212091116,0.7439883970716931,0.021379740918427426,0.0852826341217795,0.065560908859992
55,0.621772194156222,0.011402213878300786,0.25972968246407735,0.007900206448127502,143.1862421694125,0.7673911501639055,0.5280889200281258,0.7427564685204506,0.018532526932313664,0.0810682299754587,0.054856541631198186
56,0.6193717169270241,0.012027724620333781,0.25843772009482097,0.00593398228989318,142.95741834488388,0.7633493923500388,0.5384574404533247,0.7347910215695894,0.018695114759130993,0.07498920989305147,0.051188074721783855
57,0.6241274721195154,0.011823796167567195,0.2577237450217125,0.006537359550975684,143.08624329876562,0.7646182870278068,0.5256374750282616,0.7367863623399206,0.01983027217069777,0.07875244099589812,0.05903051767166839
58,0.6207690441178406,0.011646323076680737,0.2565249579796383,0.007138632015046448,142.69432401868315,0.7608977755743517,0.527404699109202,0.7358112447158692,0.020283225555601803,0.08260792091657104,0.06252498470324291
59,0.6237898271467556,0.011703262764927653,0.2656815533491026,0.005054550811513542,143.3855442110389,0.7699860535785811,0.5385180362977208,0.7428241366137869,0.017082237046447846,0.0787547381930051,0.0558679586891708
60,0.6200867392457842,0.011404257029373732,0.2534295641320304,0.004926049230257363,143.02735243855906,0.7585800480280964,0.5404362656360454,0.7326152764247914,0.01721410790918909,0.07958895358791795,0.05534468847506366
61,0.6188628616971236,0.011672862697714875,0.25371815260105324,0.006526600540576896,143.52633193353205,0.760493573269907,0.5404603111859323,0.735929970864754,0.017603298456817518,0.08107121523908861,0.04952356725704052
62,0.6288237655538378,0.011581271863659273,0.27317429490192524,0.006819741109967776,143.4317631338572,0.7751524827662579,0.5344578396337847,0.7482199267655109,0.016627203240856203,0.07373810971731554,0.051821117429504626
63,0.627823484664182,0.01187753406589131,0.2662203635103732,0.007822013775547778,143.29082942356658,0.7723407373759285,0.5387243329799958,0.7433795693292609,0.01758071640815906,0.07794239596141944,0.05231462598906925
64,0.6277616829185078,0.012014206284691725,0.25621913335885044,0.007284143430650847,143.0898470195771,0.7612657359427107,0.5244409344653176,0.7338449316060426,0.01715290971895289,0.0756388562444344,0.05580651802691017
65,0.6238936770065553,0.01160170648011751,0.25276889817863507,0.005895281498958948,143.38210764426532,0.7624970867371744,0.5369754675167158,0.7355738186659094,0.01630003475787023,0.07618819869247662,0.05201932021317998
66,0.6279084847578842,0.011529088790814383,0.2539945460229285,0.007453857488617319,143.20703994091255,0.7604418225046646,0.5351887530779006,0.7342289966784693,0.018961619430049703,0.08499099645788682,0.0595499019907863
67,0.6227951060799282,0.011396100954961576,0.25452539684843467,0.006744910972035363,143.11582035781495,0.761945810524608,0.5342995993188957,0.7345171462674024,0.019748613903710743,0.08267896706473277,0.060793262207715026
68,0.6218511810447577,0.011747068858623125,0.2647343055397786,0.006021631847059496,143.356419631482,0.7673428351828903,0.5389805626886377,0.7381624614179039,0.017834792361095197,0.07944082132803659,0.05512038922418097
69,0.6236929174081765,0.012106340941541604,0.26334122588432085,0.006412694460355877,143.30723746364433,0.7695350143504388,0.5399582358234466,0.7421012586599051,0.017024779469211104,0.07463026715031784,0.05248002110743977
70,0.6223971401310014,0.011752720359131963,0.2629664136743672,0.007008387275193412,142.783342063959,0.7668241861407703,0.5326115241300826,0.7412048573894275,0.018837045730489832,0.0822502713367585,0.05841901730720078
71,0.6244131086092569,0.011706708238751744,0.2680323593190454,0.007599904194286267,143.8122060784185,0.7768586935473423,0.527619425941053,0.7500394421913937,0.017039622748215244,0.07643842857137689,0.05148491805706912
72,0.6214710253258999,0.011777852252441668,0.2565216154478989,0.006117749528083963,143.4983718820103,0.7601120508499911,0.5392238323185033,0.7343494244947518,0.016183528554759796,0.07280937279002231,0.04990000293492436
73,0.6180114673214071,0.011387816304989805,0.2619513695847998,0.004885664156382514,142.924620716867,0.7650361926776031,0.5383177460146775,0.7414929071769698,0.01617371372139431,0.07209502382103439,0.0491129144024971
74,0.6213076532489277,0.011910496112978567,0.2520309896713589,0.007432030192268974,143.2678627016609,0.7592782980680833,0.5314409541175563,0.7321139381198793,0.019346944802026478,0.07713440122707438,0.055670925362278384
75,0.618284353247766,0.011414140796034913,0.26768825421601183,0.003949467899854919,143.0006333116939,0.7737257690744535,0.5435751381449473,0.7456502748714631,0.018423303290953985,0.0765439152344854,0.05911217152515458
76,0.6254183710408808,0.011767267004159327,0.2667218680942761,0.006043950785670437,143.2265959050645,0.7673321065226798,0.5395300471191287,0.7410760392395358,0.018931955308435944,0.07753741459204316,0.05874154573177545
77,0.6223379010291664,0.01192067184065696,0.26215646120861025,0.0048153789025526215,142.91943500949085,0.7663034934640165,0.5458965045639461,0.7397515596463371,0.01555155866171809,0.06890240277458082,0.04428086548142254
78,0.6219619493478555,0.01152390235852492,0.25743765624080495,0.006687082795266638,143.20125921978695,0.7646192847225651,0.5271870707389784,0.7373366903341959,0.020187854041928244,0.0822145367738703,0.060150596293497394
79,0.622008706023049,0.011422237289412161,0.2541758141742639,0.007054870325914982,143.07912280392208,0.7639504213843799,0.53153229717622,0.7389249770512224,0.01778719099600845,0.07705784380325714,0.05408816735372532
80,0.6242415151451708,0.011654063861483191,0.2569630259583622,0.007582350017140381,143.2869397357948,0.7632640298850009,0.5284670723898635,0.7369828902850318,0.01918132803461059,0.0778073538691687,0.05734689195168716
81,0.6241096704878403,0.011348544332147582,0.2556624839197071,0.005345778145120637,143.3088199288535,0.7637602117907889,0.5386521529995467,0.73773778679442,0.017361094284823575,0.07915360881536854,0.05493477286684037
82,0.6296605708496116,0.011402594486541557,0.270470473485631,0.0054485911613860885,143.05922217886027,0.7767462978656077,0.5358817542492436,0.7467185517639436,0.017465668828666958,0.07713705969372081,0.054977334990692794
83,0.6250449894684355,0.011689210332562688,0.2638015366243382,0.0022953375986327755,142.99274450041,0.7638776435028445,0.5557590173684497,0.7383186097783246,0.015657166287435964,0.07713150464979013,0.047432550043516125
84,0.6249392671274858,0.011625326035187619,0.26453028867046857,0.0074381777990895044,143.0176615249618,0.7688232728929116,0.5293557563495388,0.7416728650275893,0.01907745321960208,0.08384315917168156,0.059836075666224786
85,0.6241843622595781,0.011365268297550525,0.25183682284420683,0.007807159475787748,143.5975323448353,0.7659748291038639,0.528789180882988,0.7402361834993204,0.019872274368811782,0.08922176339772392,0.06398334111948847
86,0.6233604121077934,0.011806612036575743,0.26218433640978595,0.007814328643253772,142.92375063233433,0.7692143416088465,0.5237555451183705,0.7416518376209176,0.019368356748178273,0.0817680112693086,0.05857521737257629
87,0.6231249323656296,0.011670096547561869,0.26727808923374785,0.0062035314768177745,143.20916213791207,0.7680428243063554,0.5383267474124865,0.7432830129897648,0.015348448210910748,0.07052149809744135,0.047431973249157794
88,0.6224829312100147,0.011617471270593897,0.25878578086925297,0.0068863367942790885,143.72654574472486,0.7633666282385325,0.5328159753730918,0.7394748309294917,0.017831895629627392,0.0820818656452319,0.0537051456819401
89,0.623836149490036,0.012205246231894461,0.25894453395285744,0.005778370857198343,142.82762839356525,0.7643476431286516,0.536635048437363,0.738721335249163,0.017840699120054926,0.079177011275893,0.053602781698626395
90,0.624014798399665,0.011057594819487973,0.2625125539645843,0.00409458002322042,143.12130040780315,0.7670651468512277,0.5385404848254378,0.741396860702791,0.017031128904901882,0.07758043963784922,0.054368099074903004
91,0.6232296515883986,0.011277183925987333,0.2599165569897042,0.008095284599313801,143.36604361132996,0.763409592961899,0.5319763565470892,0.7366876852777834,0.018706002448175107,0.07781187980389542,0.05853738198520031
92,0.6194390047849065,0.011351888553406915,0.2659986592996374,0.006539290312899502,143.24507012642005,0.7706615533068961,0.5337195728607667,0.7426908740645529,0.01645615956776958,0.07589023398046002,0.05012983826446113
93,0.6204821544635976,0.011950826889784816,0.2560618789439249,0.009542865274901707,143.37080027980204,0.7613467747813847,0.5279734853082308,0.7363929643524114,0.0160589096449284,0.07310594703755308,0.04979257409029808
94,0.6231446351123007,0.011448466073037383,0.2664095174547635,0.005885437363119762,142.8834569830195,0.7672796715805563,0.5382333055801042,0.7414022180064828,0.01845110753521595,0.07715893272567631,0.05835910230518862
95,0.6238445362824653,0.011357965762301452,0.2563771116278228,0.006176239382107372,143.33069691057167,0.7601172404456175,0.5353728776756128,0.7360735924206628,0.01580479162810766,0.07788897171691506,0.049515515296415374
96,0.6232086177418888,0.011555018394485621,0.2549614320128248,0.009257861071644535,143.38094850585048,0.7627202900812468,0.5297519715465728,0.7378617752618553,0.01821796781757934,0.07548646063138181,0.05583061480297993
97,0.6229228178174384,0.011514212651547008,0.2586983068143449,0.008852623592876897,143.33138301343888,0.7648266977150954,0.5327548789481455,0.737125230415356,0.018490350736465766,0.07968498005779162,0.05701017644867126
98,0.6242842448345591,0.011833445401220628,0.26405086959069873,0.008581092985079046,143.00659030379228,0.7665142864543915,0.5297974234568363,0.7436017453995974,0.019113744333297378,0.08270312440689936,0.0562165267125099
99,0.6183406695519276,0.011024516062660077,0.2639319317481027,0.0027178235388266997,143.03900788158634,0.7708726729117101,0.5494153295378431,0.7456201124451147,0.02062334341937011,0.08256198227981959,0.06549056461622041
100,0.6229730151690831,0.01185389998838696,0.26698380443812436,0.0058543740067471305,143.13253048481954,0.7676136927206516,0.537108444268835,0.7420568691429057,0.018830921660951683,0.0800555717395729,0.05610291437861123
101,0.6226437577171088,0.011826127988718522,0.26104396104834976,0.007915813605253329,143.11187991990286,0.7652881440970638,0.5303510973944585,0.7386643655937796,0.01762644677760461,0.07686078963980347,0.052915181456235805
102,0.6208630816093681,0.011269486035611499,0.25435230226612754,0.004463184059697245,143.31580727716604,0.7588384264325597,0.5356727100497781,0.7342156021728109,0.016300441181871794,0.0764682848055156,0.0502111616983581
103,0.6247499095379307,0.012055603282804918,0.256320119680066,0.006724740985218621,142.7615161287753,0.7636943866779887,0.5297110230303216,0.7364543694112072,0.021395709839547417,0.0846091524662067,0.06213381511054389
104,0.6222193379040497,0.011592977260375042,0.2692526130189052,0.007743642218819151,143.18432050962474,0.7672876353050059,0.5374444337434763,0.7420567880964694,0.018914849334168315,0.0797445566200195,0.05536527438728203
105,0.6217509925885951,0.011589115741712362,0.26477766226025123,0.004624659703562325,143.20407060087294,0.766931473267864,0.5367277205220699,0.7421367254467632,0.01639807975172547,0.07537728130395976,0.05265221150017224
106,0.6245681209037137,0.011312567234415335,0.2571735869838578,0.004379118552746477,143.23948207934404,0.7659734738468562,0.5356385098975459,0.74019009272399,0.015309576775869527,0.07492480128948914,0.04750627625726919
107,0.6197322519244967,0.011321326542665985,0.2585136004595598,0.005506932943345417,143.04172861943266,0.7617044985900536,0.5371386970223462,0.7369420133164409,0.020044933341132,0.08225853572610348,0.06184264874022016
108,0.6205685062247374,0.011376995408376703,0.25489738839833065,0.005510046944376819,143.11309076208246,0.7611233415788445,0.5372734064207026,0.7372183948666625,0.017912511836483902,0.07657049893271417,0.05498278968980441
109,0.619736194655339,0.011377905117929663,0.263890854478277,0.005063884829301042,143.14572969184542,0.7638054350672414,0.5368640672297619,0.7400206633200715,0.018916195492403753,0.07877514273775654,0.05585005795780015
110,0.620988754149674,0.011570540377795513,0.252904438730857,0.0073636108662992385,142.989348331033,0.7568077862574304,0.533674692826199,0.7335122023631986,0.016101262052066967,0.07997167348888667,0.0470726335909582
111,0.6164768250068902,0.011755394128287027,0.25807736583945956,0.0050718114219525995,142.90781148432058,0.7616813083712871,0.5387196644763508,0.7346282511024602,0.01868799163397683,0.07707259977764203,0.05650552815379456
112,0.627169181092382,0.011303339515415586,0.2669231101761817,0.005901262090448676,143.58309961122868,0.7724852436888446,0.5346141709576543,0.7468750057059452,0.016408466668764166,0.07635877700057381,0.05118591246601237
113,0.623229746569476,0.012321848821508606,0.2619180689999314,0.007310031668124347,143.12437963358624,0.7691565933272293,0.5338847872879081,0.740084153047245,0.018541904470989246,0.07754924958765574,0.05386867179428306
114,0.6166640409610553,0.01142280044629727,0.2644623927233635,0.004775692849519522,143.0731346470699,0.7675282640207766,0.5413566268057501,0.7408198787044512,0.01601813926272666,0.07660986201881292,0.05273570551546622
115,0.6226935912769315,0.01171416006172774,0.264528350675261,0.009677698492749277,143.10035738729607,0.7720887039530228,0.528578082244946,0.742853043918273,0.020608567098309494,0.08296733959820513,0.06361602300688593
116,0.6234737832192895,0.01205113478389723,0.25425510945268265,0.007529559790989423,142.8729547403129,0.7653407821663748,0.5320016944190201,0.7408341720405976,0.017393524978168373,0.07775193023328858,0.05336752713387807
117,0.6207818373150328,0.011886966311477136,0.2655526467156488,0.0039014865659146233,142.92314855820882,0.7766899432640186,0.5408215893904974,0.7511239931174671,0.01998413746242933,0.07805985746696775,0.06011533376924694
118,0.6191075729362389,0.011830051057957792,0.2629145591633756,0.005080887603485001,143.20043652637813,0.7649825589260293,0.5386024836426675,0.7377061501261744,0.01938619736448821,0.0816936131646861,0.0565337297477326
119,0.6239139291384491,0.011503488594140077,0.2621907431138978,0.006104259325682386,143.01884283219397,0.7635515846261225,0.5322006187411045,0.735580599545776,0.017453136141874714,0.0801251351538706,0.058030454369407014
120,0.6204718726236317,0.011626559188494468,0.25961875318285504,0.003917973527667169,143.27343807932527,0.7674680011310354,0.5337617683729544,0.7403223515824725,0.016673648728429025,0.07485196372392938,0.05073898112363587
121,0.6207353076718397,0.011291356845282924,0.2660949974679425,0.007161776032392986,142.90449000260304,0.7694357159732739,0.5347106771361053,0.7409965042699036,0.01803304101247949,0.07440399145536819,0.05667280863385099
122,0.6257872581770968,0.011938771258367687,0.2624971287430657,0.00861703468168507,143.12554133749833,0.7641734441888061,0.5376101574974196,0.7398682884440668,0.0176069840955837,0.07792800642560421,0.05272621870882743
123,0.6216759754668866,0.011996492041421338,0.2575701003987329,0.005750632291023241,142.85052766991305,0.7637766866683661,0.5398447779701888,0.7381843495958975,0.019714572864321545,0.08065476367817692,0.05946130214563361
124,0.6222841159894272,0.011450986582883809,0.2600655561994336,0.007106697088351117,143.29268703297151,0.7637796251186519,0.5317031267163554,0.7363188005338959,0.015286610886231733,0.07544113001784036,0.04677309712637756
125,0.6234587205959247,0.011645678668069013,0.2523053928911125,0.006660491794452403,143.54815164930815,0.7612219395922502,0.5363725049308351,0.7349051299307887,0.01711899287261842,0.07595251949302617,0.05440006038394124
126,0.6254532433404737,0.011600983915549513,0.2525769046081906,0.0072858382965528545,143.21058089091733,0.7631327852874763,0.5372816471612831,0.7376094507804741,0.020420884404981687,0.07912972898238557,0.059700183203241386
127,0.6265269290723358,0.011470681435649275,0.2606887498797213,0.008917911285609662,143.34024264544104,0.7676003586211088,0.5301873056109199,0.7396916485716304,0.016613953540570492,0.07689515628002619,0.05393020505058024
128,0.6260238861757818,0.011959770573140264,0.2628633389712936,0.0074106522277375235,143.22087546592604,0.7712324183108749,0.5342396106782131,0.7437474501730426,0.01938683516752704,0.08396257270320834,0.057413480095515335
129,0.6188263823247205,0.011506609757216069,0.2703240790859819,0.004577604593286337,143.12030180940252,0.7727023931772157,0.5418054244211269,0.7455495767679945,0.01860677449535386,0.07981855133407562,0.057806900788369
130,0.624982651046506,0.012063480996574824,0.2591854687456608,0.007554217145696665,143.554048898132,0.7670322307325267,0.5369959402386251,0.7402846335532194,0.017103822768393173,0.07954566048024758,0.05314964783531606
131,0.621378297165537,0.01179224239044342,0.2621502920932123,0.0034202731540657343,143.09975921272633,0.7673572026126517,0.5431985518093746,0.7412892291159925,0.01803237605557262,0.07850911831056151,0.05709824959032095
132,0.6201097379863476,0.011284547422684331,0.2612931222512155,0.007072785569418637,143.3716870851247,0.763598335971395,0.5379312853043171,0.7385810408431807,0.01896084091632355,0.07938145011045616,0.05853299727594036
133,0.6244647719649038,0.012120535097738775,0.25080361968018816,0.008856983106342548,143.13504108005824,0.760248281668514,0.5282034897386843,0.7342906623523232,0.017705969654477127,0.07681912358881049,0.052156779930331854
134,0.6228085176996946,0.011198787604224913,0.26070020487953316,0.005547724151783238,143.45070516428657,0.76403656606469,0.5358976211575444,0.7363488203810297,0.02102794855970236,0.0883108391110593,0.06573824560243355
135,0.6202551017966992,0.011569772494978574,0.2539320569815953,0.006833819296058556,143.19217482850786,0.7646349763933052,0.5321416132236453,0.7374247464373224,0.01711363805855215,0.0796214898951611,0.04864670141979585
136,0.6238337978849371,0.012059337970500022,0.26142359501441126,0.007192495931217587,143.06420675498097,0.768341417811637,0.5317619209493395,0.7419410674289425,0.019142317676652976,0.07752202943526665,0.05582407694505748
137,0.6223219281570163,0.01120532593064985,0.26791578446705544,0.0051882108944698154,143.07179247155938,0.7709751962381146,0.5353326252454158,0.7440419283111505,0.018343556159564622,0.07390665354988535,0.05722071957131919
138,0.6254206664178446,0.011917530872355789,0.26408937868204363,0.006426488446043195,143.34040318883854,0.7692766119415174,0.5417335869029812,0.7441918945576856,0.019102808132924975,0.0819613290582834,0.05851766769177569
139,0.6288947193454907,0.012113875051130986,0.2605176512996303,0.007506699317802758,143.2734659089416,0.7682794352253677,0.5333948094018962,0.7433211187382834,0.018776994826503746,0.07968712584005372,0.056827181438104835
140,0.6192750546436893,0.01212584714486506,0.2593314104663747,0.005329967024331959,142.56922725769186,0.7630314429745578,0.5412946960902371,0.7378706489172834,0.020931172441415402,0.08305302347789878,0.06016958603165498
141,0.6208442613138617,0.011468285681362047,0.26316288731193227,0.004786367206606135,143.08987045883674,0.7675848380365025,0.5403860000664075,0.7392009094694778,0.017502881012668392,0.07406909181930516,0.05264205373566394
142,0.6181226459894373,0.011599336985988449,0.25561785874914067,0.0065022120196602615,142.9906937543015,0.7615073100196983,0.5353307796269935,0.7375895130280999,0.01627563053044434,0.07453445419684679,0.04991029095325883
143,0.6233771803113419,0.011575109755943391,0.26329352882448687,0.005141772383886259,143.37246110800115,0.7681300588528941,0.538820965037193,0.7415058530489782,0.012696723027394663,0.07106457091050589,0.03974067454232019
144,0.621574452904475,0.011611307615569106,0.2639367421281534,0.006693783789893263,143.19522812167997,0.7665816169925354,0.5381127308068877,0.7403466057223208,0.021145484422943617,0.08489687020416248,0.06492618409146317
145,0.6226889814520317,0.01153311193886225,0.2556557760099099,0.007861911214232629,142.6128010734746,0.7604888601406093,0.5288940861655392,0.7333962133422038,0.017261735708199777,0.07432363421034482,0.05164884898598235
146,0.6280111771406731,0.01201602103796794,0.26998637020276817,0.008573883803055028,142.86287472486686,0.7700586534293611,0.5273069108543932,0.7427558932719955,0.018253252742965298,0.08056918291951054,0.05552630570331776
147,0.6250266957093733,0.011966683797506646,0.25762613021529196,0.00487915253892038,143.1788434683368,0.7606555473250061,0.5420173092555306,0.7355445960350707,0.01631787673308238,0.07709894995467548,0.0515962190490247
148,0.6211354800980563,0.011194714345616683,0.2511439404564465,0.006589571250469129,143.50031394592548,0.7630540493875865,0.5308304897973687,0.7356139300186084,0.01757966413529799,0.0794937661419981,0.057936251387204596
149,0.6241848337280933,0.012379558062790218,0.26082669182940427,0.007145906274799162,143.13932976714145,0.7705544067630525,0.538285519523627,0.7458367098671614,0.01754172416355837,0.07551654309072153,0.051433869577240277
150,0.6272354362227206,0.011611060884829895,0.26033589726229317,0.006341783020234094,143.16172548934637,0.7665299240609884,0.5359445783113784,0.7412264949021494,0.021754041306427885,0.08594791203487645,0.07154408633847567
151,0.6288507884988644,0.01136693109249232,0.26105510449827835,0.008609818186701519,143.22850678213118,0.7676690952904746,0.5221696400329652,0.738587205183814,0.022349770850643935,0.08634709454980427,0.06887123829137051
152,0.6229990364051965,0.012012506180782492,0.2612452636182708,0.005827056527664001,143.18225151025487,0.7664585660705205,0.5410114925109778,0.7416741174843305,0.01818656302233579,0.07941241249438385,0.05562957679604927
153,0.6192381463469812,0.011559896457162846,0.26429614690693465,0.004000343497906563,143.22173468773494,0.7700103309207859,0.5442150021243587,0.7438767519681176,0.01617032886739278,0.07496309508304527,0.048277555530545635
154,0.6239845748276146,0.01194530853071983,0.2618046683506384,0.0062572935697668974,143.16557691420414,0.7696732540591583,0.5368525905810261,0.7450573468771142,0.020259075891602696,0.08331269530025187,0.06204196159912703
155,0.6181940690820054,0.012116815884670201,0.26215299720995056,0.004034761072401587,142.71389923400488,0.7654493830419967,0.5452721530801253,0.7409809596974951,0.016201375803907014,0.07442140094174438,0.04722213166859546
156,0.6244493700989245,0.011764007992783277,0.27215767861110884,0.002793311826225507,142.8552142635436,0.7712557793896478,0.5460495898316268,0.7446775369853088,0.019698341701093747,0.08080147156646045,0.059668405100398114
157,0.6162979060938181,0.01145149065518099,0.2512935941036008,0.005096847937751958,143.561305718343,0.7552041903316932,0.5404279019185744,0.7307566978365208,0.01808986150112457,0.07766001894096558,0.05627760174172414
158,0.6209397285039077,0.011398777398886095,0.25904461223760916,0.00633473897704422,143.1755575060911,0.7648272648742047,0.5342238703326178,0.7395511171025347,0.02025480214866271,0.08020805055420144,0.05879393518912976
159,0.6250258647750768,0.011523996773767177,0.2641208628570837,0.006038179482790003,143.42421674209834,0.7653184539489648,0.5347089892502299,0.7393273264144149,0.01718132961912089,0.07904851649899064,0.05808130717268151
160,0.6229766395597955,0.011852290850626331,0.2635797323339547,0.005232449162448992,142.97482805060318,0.7677793626886866,0.5388362178692438,0.7414534741576353,0.018327340822763882,0.07736426846820865,0.05567684706757556
161,0.6224138071557773,0.011501199607385892,0.26741372457364737,0.005125231647402607,143.1269054890172,0.7709345296318297,0.5358909955549493,0.7443180074294765,0.017597528568487064,0.0804206667898884,0.05596061696805557
162,0.6159286075069194,0.01111076457460427,0.2630483768667627,0.004035451037571023,143.41708856967406,0.7670514329466558,0.5392447607335299,0.7424440209862254,0.01773366789066355,0.07831463912001385,0.0550378307202479
163,0.6175764789252399,0.011435122424780252,0.2640096783430089,0.004716844895974763,143.24860057117144,0.7696992223352846,0.5383197505272466,0.7424924994178118,0.019195723336981385,0.08520206320146173,0.0577288899480323
164,0.6233333225302096,0.011859520799537155,0.26000810521141543,0.006861106717716584,142.86219163621917,0.7650526990594354,0.5269611420230723,0.7371904016195328,0.016268008603546935,0.07222856909414721,0.04950886292877005
165,0.6199090301127416,0.011800946752240618,0.2659482782106255,0.00597990732162691,142.9330011408428,0.7714784189818948,0.5442649279776421,0.7437794212135981,0.017945725774080268,0.07235887247346062,0.05157528595498831
166,0.6207685921482742,0.011520887994874444,0.24659234272901748,0.006874594660830776,143.06234742587338,0.755203814825447,0.5380073498636393,0.727585377415254,0.01913309348736525,0.08168168295019246,0.05789135982801771
167,0.6186276434306887,0.01130021083416169,0.26321024152826794,0.006027634573351186,143.2464532423246,0.769871984103432,0.5356465186772105,0.7403934099318554,0.019908620267655275,0.08407841096264995,0.05967295155364752
168,0.6262916697286991,0.012196098758755807,0.2591164452633774,0.007497035772086318,143.10912007071516,0.764253429935156,0.5326129441087042,0.737424433657324,0.016805421368358053,0.0736489400443246,0.05100041254125412
169,0.6260591060548965,0.0122775512047236,0.26602065775111156,0.009102377485303662,143.0953733941689,0.7680715784419796,0.5321280880636473,0.7410554598994064,0.018067671096259508,0.07159092990343363,0.05190098723016742
170,0.623094697038867,0.011700984989950855,0.2639936351512892,0.00728436808528191,143.2612105159566,0.7677703937311618,0.5317069486818096,0.740849385644562,0.017458952947356665,0.07626726455424487,0.05375487107639779
171,0.6254636101676244,0.011825164672502005,0.2592039773532916,0.004342557402668779,143.37078170321823,0.7669801387049805,0.542571609670585,0.7381461969548847,0.018710428173726146,0.07888478359126894,0.05411676879529692
172,0.6240121418046819,0.012386963855400357,0.26786115511041336,0.006463449695686326,142.3453488544871,0.7682895427280862,0.534150669861092,0.7403485775715872,0.019629959771873984,0.07808862641446646,0.05732438795013825
173,0.6247174949713905,0.01133238055832674,0.26271583500246637,0.006465148959145939,143.5880584000621,0.7674773700351588,0.5335277990579944,0.7424064790656598,0.017646145626467935,0.08068874568324819,0.055056291048848766
174,0.6231818212538438,0.011745723843502686,0.26179295992289986,0.005316603113099646,142.84054032052998,0.7651289374495989,0.5373422273620376,0.7415622053143673,0.018600131684491705,0.07929506260291885,0.05691154532632964
175,0.6183197123759789,0.011167581597246755,0.2504500889301777,0.0049253762551916625,143.23581513084653,0.7574396036788363,0.5367612802085393,0.7316504520091902,0.016767654946544863,0.0768824376921311,0.0539477927253785
176,0.6225493298668976,0.011555790995261196,0.2552894330032898,0.007199558537500331,142.9020714789786,0.7617489277314203,0.5310175488910578,0.7371281239624161,0.018535625636088904,0.0821051478604512,0.058333815710044756
177,0.6211443316381301,0.011688732589019634,0.2702073894126682,0.0064536351069537515,143.50720949150775,0.7768014974630626,0.5403777994688538,0.7468099842411656,0.020921534912171746,0.0835871342183887,0.06174069074506966
178,0.6208279486452098,0.011667655111798575,0.2621811881021524,0.006256254249915812,142.91813115690738,0.7682929854514937,0.5341631319264581,0.7424916446986302,0.01781766664683826,0.07769663163410823,0.054872120233347615
179,0.6248466212649642,0.011892864644831247,0.25508796120289623,0.0056437716344338905,142.96097976402834,0.765994981815362,0.5339492326467761,0.7378302275574727,0.018511475703385627,0.07778639872430199,0.05866648608494726
180,0.6225534620732917,0.011676380709963836,0.25454427637177285,0.006599652991483327,143.1899029728858,0.7608591971566565,0.5346347090494912,0.7362171920685203,0.015805556404142496,0.07179528589107914,0.0511233211233211
181,0.6256454824487412,0.011602633558278723,0.2598210696725812,0.006602525970713575,143.29417025466614,0.7661969119741635,0.5307586116240618,0.7390715745626183,0.017145473717475435,0.07601806162288538,0.05001484740630449
182,0.6190550637838734,0.01184931656923558,0.26830308232595385,0.006472401669935435,143.07171620734843,0.7733549890317627,0.532822643416988,0.7456016011081696,0.0194661230069183,0.07851164474416195,0.05600249620744799
183,0.6215145028406932,0.011841024431798533,0.2563615820437819,0.004239342018743877,143.14384208907202,0.7657440060786569,0.541130544941403,0.7383882333404997,0.01530910035355415,0.07421917914188064,0.046593398386936186
184,0.6232656078470995,0.01183642661136967,0.258709054813825,0.0054457498373121395,143.1297472424649,0.7693041400886529,0.5391102874962013,0.74311683657391,0.01943278035122331,0.07891878909778727,0.0597941948179731
185,0.620245325107339,0.011997059960257012,0.26311966087955957,0.008342093468952726,143.06982008364963,0.7680495148030207,0.5355656625738564,0.7431254685607752,0.018922192312180397,0.0785210476238648,0.056980391125958235
186,0.6241989950317859,0.011764998728062226,0.2588719820134087,0.005700308803201779,143.46841093241295,0.7669596559265579,0.5341287505932333,0.7437510788302901,0.016962626742552223,0.07803956225959885,0.04995650031969648
187,0.623574040976635,0.011994101683675023,0.26884966212999095,0.007173067520621841,142.91744938770302,0.772799288878844,0.535787590308254,0.7470391415467886,0.0201787542087134,0.08125382678562992,0.06375751457403278
188,0.6172433148640973,0.010689159815492129,0.25884382397429573,0.0059533826751436356,143.49006482407623,0.7604781154686352,0.5359501884411653,0.7373428401167887,0.014990845531233199,0.07219018920623821,0.050046319909233805
